SN name,UV mag,UV abs mag,F275W-r,Adopted r survey,Adopted r mag,Adopted r abs mag,Adopted r flux,Adopted r flux err,F275W-r Best,Adopted Best survey,Adopted Best,Adopted Best abs mag,Adopted Best flux,Adopted Best flux err,LegacySurvey r mag,LegacySurvey r abs mag,LegacySurvey r flux,LegacySurvey r flux err,LegacySurvey invvar+bkg r mag,LegacySurvey invvar+bkg r abs mag,LegacySurvey invvar+bkg r flux,LegacySurvey invvar+bkg r flux err,DES r mag,DES r abs mag,DES r flux,DES r flux err,PanSTARRS r mag,PanSTARRS r abs mag,PanSTARRS r flux,PanSTARRS r flux err,SkyMapper r mag,SkyMapper r abs mag,SkyMapper r flux,SkyMapper r flux err,Paper plot candidate
PTF12iiq,(23.892),(-11.705),$<4.524$,DES,19.368 (0.010),-16.229 (0.010),17895.75179947884,149.8361897752699,$<4.524$,DES,19.368 (0.010),-16.229 (0.010),17895.75179947884,149.8361897752699,19.342 (0.842),-16.256 (0.842),18.339790494435544,12.71512193203791,19.464 (0.435),-16.134 (0.435),16.388912374206548,6.567611315883696,19.368 (0.010),-16.229 (0.010),17895.75179947884,149.8361897752699,19.238 (0.019),-16.359 (0.019),201.7730530891256,3.08565110220037,19.427 (0.112),-16.171 (0.112),3040.8182647605636,277.15524347359934,False
PTF12jgb,20.341 (0.017),-15.140 (0.017),1.870,LegacySurvey,18.471 (0.092),-17.009 (0.092),40.888552118215514,3.46047692630025,1.956,PanSTARRS,18.385 (0.017),-17.095 (0.017),442.53706443172007,5.971279850671747,18.336 (0.398),-17.144 (0.398),46.30111956829171,14.982060068660552,18.471 (0.092),-17.009 (0.092),40.888552118215514,3.46047692630025,,,,,18.385 (0.017),-17.095 (0.017),442.53706443172007,5.971279850671747,18.626 (0.020),-16.854 (0.020),10388.263429828125,165.84247300333695,False
SN1986G,(20.250),(-9.245),,SkyMapper,,,,,,,,,,,13.200 (0.052),-16.295 (0.052),5246.028295687426,201.56619773692577,13.439 (0.004),-16.056 (0.004),4210.262131120673,1.933349938333199,,,,,,,,,,,-886179.2647045944,,False
SN1991bj,20.157 (0.020),-14.346 (0.020),1.640,PanSTARRS,18.517 (0.017),-15.986 (0.017),391.8193869395081,5.662562387927432,1.640,PanSTARRS,18.517 (0.017),-15.986 (0.017),391.8193869395081,5.662562387927432,18.455 (0.587),-16.049 (0.587),41.50056012017495,20.30741761342509,18.563 (0.694),-15.941 (0.694),37.5799631666987,24.0037725080156,,,,,18.517 (0.017),-15.986 (0.017),391.8193869395081,5.662562387927432,18.563 (0.025),-15.941 (0.025),11861.26198307929,247.30767034166692,False
SN2001da,21.443 (0.066),-12.948 (0.066),3.379,PanSTARRS,18.063 (0.025),-16.327 (0.025),595.1326036694229,12.245823005285263,3.379,PanSTARRS,18.063 (0.025),-16.327 (0.025),595.1326036694229,12.245823005285263,17.866 (0.381),-16.525 (0.381),71.40722578379564,22.39725963958963,17.987 (0.737),-16.404 (0.737),63.877021931226544,43.342178279729694,,,,,18.063 (0.025),-16.327 (0.025),595.1326036694229,12.245823005285263,17.970 (0.124),-16.421 (0.124),972.2459034033346,98.49303868356309,False
SN2001el,17.773 (0.011),-13.236 (0.011),2.902,DES,14.871 (0.008),-16.138 (0.008),1126100.7585971083,8575.319862080338,2.902,DES,14.871 (0.008),-16.138 (0.008),1126100.7585971083,8575.319862080338,14.766 (0.092),-16.243 (0.092),1240.602697553436,102.17921933069968,14.796 (0.943),-16.213 (0.943),1207.2208188293364,1048.3569623507387,14.871 (0.008),-16.138 (0.008),1126100.7585971083,8575.319862080338,,,,,15.292 (0.015),-15.717 (0.015),248656.94375755097,3253.8888507730503,False
SN2002ha,(22.658),(-11.240),$<4.392$,PanSTARRS,18.266 (0.028),-15.632 (0.028),493.76282315405,10.246694301717032,$<4.392$,PanSTARRS,18.266 (0.028),-15.632 (0.028),493.76282315405,10.246694301717032,17.926 (0.514),-15.973 (0.514),67.5764498333004,26.270527958381408,18.139 (0.820),-15.760 (0.820),55.524682498201486,41.9151900275107,,,,,18.266 (0.028),-15.632 (0.028),493.76282315405,10.246694301717032,19.154 (0.072),-14.744 (0.072),7916.855491828372,422.95689214984696,False
SN2002jg,19.661 (0.020),-14.454 (0.020),2.070,LegacySurvey,17.591 (0.193),-16.525 (0.193),91.9570732882772,16.304508572196436,2.075,PanSTARRS,17.586 (0.017),-16.530 (0.017),923.7315901555012,12.619158433902877,17.453 (0.303),-16.663 (0.303),104.46108419232294,25.70396329491211,17.591 (0.193),-16.525 (0.193),91.9570732882772,16.304508572196436,,,,,17.586 (0.017),-16.530 (0.017),923.7315901555012,12.619158433902877,,,,,False
SN2004cs,18.510 (0.008),-15.429 (0.008),1.635,PanSTARRS,16.875 (0.016),-17.064 (0.016),1777.9906945224047,20.946775991211904,1.635,PanSTARRS,16.875 (0.016),-17.064 (0.016),1777.9906945224047,20.946775991211904,16.799 (0.202),-17.139 (0.202),190.63647586376155,29.60109698056564,16.998 (0.378),-16.941 (0.378),158.8279185563391,55.30265206708031,,,,,16.875 (0.016),-17.064 (0.016),1777.9906945224047,20.946775991211904,17.224 (0.108),-16.715 (0.108),1775.8328936046112,145.8769359654152,True
SN2004ey,19.861 (0.026),-14.346 (0.026),1.828,DES,18.033 (0.008),-16.174 (0.008),61207.46252617538,367.0047002981827,1.828,DES,18.033 (0.008),-16.174 (0.008),61207.46252617538,367.0047002981827,18.000 (0.519),-16.208 (0.519),63.111325474167856,23.151103664019423,18.287 (0.541),-15.921 (0.541),48.45970410845583,24.153310835971528,18.033 (0.008),-16.174 (0.008),61207.46252617538,367.0047002981827,18.094 (0.017),-16.114 (0.017),578.8096776776947,6.790560574741801,18.160 (0.026),-16.047 (0.026),14042.616163158002,254.57134672775695,False
SN2004gc,20.649 (0.038),-15.074 (0.038),2.840,PanSTARRS,17.808 (0.015),-17.915 (0.015),752.8327039590494,6.774255540628392,2.840,PanSTARRS,17.808 (0.015),-17.915 (0.015),752.8327039590494,6.774255540628392,,,,,,,,,,,,,17.808 (0.015),-17.915 (0.015),752.8327039590494,6.774255540628392,18.055 (0.119),-17.668 (0.119),1044.9210064568188,74.68024857460799,False
SN2004gs,(23.934),(-11.494),$<3.711$,PanSTARRS,20.224 (0.030),-15.204 (0.030),81.37185406193623,2.085290467794146,$<3.711$,PanSTARRS,20.224 (0.030),-15.204 (0.030),81.37185406193623,2.085290467794146,20.158 (1.714),-15.270 (1.714),8.647227033560096,12.86897498958149,20.222 (1.095),-15.206 (1.095),8.150852639356547,8.22143185079795,,,,,20.224 (0.030),-15.204 (0.030),81.37185406193623,2.085290467794146,20.261 (0.098),-15.167 (0.098),2110.1121027814843,178.5716092250209,False
SN2005M,(23.826),(-11.334),$<2.859$,PanSTARRS,20.967 (0.055),-14.193 (0.055),41.0576740868541,1.970293766600438,$<2.859$,PanSTARRS,20.967 (0.055),-14.193 (0.055),41.0576740868541,1.970293766600438,20.812 (3.425),-14.348 (3.425),4.732288196870009,14.06224665507619,20.877 (1.673),-14.283 (1.673),4.457145742771514,6.869058626714814,,,,,20.967 (0.055),-14.193 (0.055),41.0576740868541,1.970293766600438,,,,,True
SN2005ag,(24.982),(-12.824),$<2.178$,PanSTARRS,22.803 (0.089),-15.002 (0.089),7.562989943415797,0.5730329148008283,$<2.178$,PanSTARRS,22.803 (0.089),-15.002 (0.089),7.562989943415797,0.5730329148008283,22.633 (6.215),-15.173 (6.215),0.8848837058367663,4.691495636409851,22.716 (0.476),-15.090 (0.476),0.8195297911043751,0.3590964220344727,,,,,22.803 (0.089),-15.002 (0.089),7.562989943415797,0.5730329148008283,21.432 (0.650),-16.374 (0.650),38.2007966716225,21.05622703763691,False
SN2005al,21.374 (0.086),-12.289 (0.086),4.334,LegacySurvey,17.039 (0.353),-16.624 (0.353),152.86685586793715,49.72865996613467,4.324,PanSTARRS,17.050 (0.017),-16.613 (0.017),1513.4673170380015,21.491089661821007,16.923 (0.227),-16.740 (0.227),170.07863146162606,31.95964655291105,17.039 (0.353),-16.624 (0.353),152.86685586793715,49.72865996613467,,,,,17.050 (0.017),-16.613 (0.017),1513.4673170380015,21.491089661821007,17.181 (0.037),-16.482 (0.037),34591.7788982601,1059.5921756119426,False
SN2005be,(24.186),(-11.697),$<3.768$,PanSTARRS,20.418 (0.025),-15.465 (0.025),68.02646813873334,1.4893948597066349,$<3.768$,PanSTARRS,20.418 (0.025),-15.465 (0.025),68.02646813873334,1.4893948597066349,20.443 (1.853),-15.440 (1.853),6.651014868901018,10.634706135348289,20.514 (0.652),-15.369 (0.652),6.230624891857225,3.744264549470631,,,,,20.418 (0.025),-15.465 (0.025),68.02646813873334,1.4893948597066349,,,,,False
SN2005bs,23.744 (0.177),-13.110 (0.177),1.315,DES,22.429 (0.084),-14.425 (0.084),1067.7896717448546,75.50377543321234,1.315,DES,22.429 (0.084),-14.425 (0.084),1067.7896717448546,75.50377543321234,22.376 (7.220),-14.477 (7.220),1.1209127091015083,6.799999665126755,22.476 (0.500),-14.378 (0.500),1.0225483258860004,0.4707143523892975,22.429 (0.084),-14.425 (0.084),1067.7896717448546,75.50377543321234,,,,,23.212 (0.505),-13.641 (0.505),173.8786277161307,73.33728877804322,False
SN2005cf,(22.109),(-10.208),$<1.382$,PanSTARRS,20.727 (0.241),-11.590 (0.241),51.18909506568737,9.319951547883836,$<1.382$,PanSTARRS,20.727 (0.241),-11.590 (0.241),51.18909506568737,9.319951547883836,19.450 (3.896),-12.868 (3.896),16.601451799478355,49.40803648550619,19.653 (1.366),-12.664 (1.366),13.767485831203723,17.318420263031893,,,,,20.727 (0.241),-11.590 (0.241),51.18909506568737,9.319951547883836,(20.488),(-11.829),-2123.591382364798,489.246930083352,False
SN2005cf_B,,,,PanSTARRS,20.726 (0.241),-11.591 (0.241),51.23363296920019,9.32273658683286,,PanSTARRS,20.726 (0.241),-11.591 (0.241),51.23363296920019,9.32273658683286,19.449 (3.895),-12.868 (3.895),16.612828683274174,49.42272344663811,19.652 (1.367),-12.665 (1.367),13.77692061367633,17.349362182001126,,,,,20.726 (0.241),-11.591 (0.241),51.23363296920019,9.32273658683286,(20.488),(-11.829),-2123.757763026087,489.392925093055,False
SN2005el,(22.837),(-11.221),$<2.831$,PanSTARRS,20.006 (0.045),-14.052 (0.045),99.43028856153734,3.2604824078387145,$<2.831$,PanSTARRS,20.006 (0.045),-14.052 (0.045),99.43028856153734,3.2604824078387145,19.842 (2.664),-14.217 (2.664),11.569483005019858,22.80270919329907,20.080 (0.779),-13.979 (0.779),9.292343074192656,6.667329752066826,,,,,20.006 (0.045),-14.052 (0.045),99.43028856153734,3.2604824078387145,22.057 (5.969),-12.002 (5.969),22.46260850856827,97.7204891951585,False
SN2005gj,23.571 (0.186),-13.659 (0.186),1.371,LegacySurvey,22.200 (0.309),-15.030 (0.309),1.3183352969453987,0.3752301665605,1.585,PanSTARRS,21.986 (0.066),-15.244 (0.066),16.054884759207066,0.7586058976672041,21.947 (4.873),-15.284 (4.873),1.664498818661064,5.916961816616308,22.200 (0.309),-15.030 (0.309),1.3183352969453987,0.3752301665605,21.920 (0.039),-15.310 (0.039),1705.3909593588412,48.22345801387796,21.986 (0.066),-15.244 (0.066),16.054884759207066,0.7586058976672041,22.716 (0.321),-14.514 (0.321),248.51531639534215,57.246119597891635,False
SN2005hj,23.359 (0.109),-13.709 (0.109),2.540,LegacySurvey,20.819 (0.065),-16.249 (0.065),4.70534583458579,0.2826946600723933,2.477,PanSTARRS,20.882 (0.020),-16.186 (0.020),44.39374097374496,0.7715421172308832,20.738 (1.572),-16.330 (1.572),5.068684365289212,6.8123856652788835,20.819 (0.065),-16.249 (0.065),4.70534583458579,0.2826946600723933,20.735 (0.012),-16.333 (0.012),5083.330246543763,51.57623012523904,20.882 (0.020),-16.186 (0.020),44.39374097374496,0.7715421172308832,21.690 (0.384),-15.378 (0.384),618.5519133384793,201.8708079397034,False
SN2005hk,(23.159),(-10.615),$<3.162$,DES,19.996 (0.026),-13.778 (0.026),10032.934525687171,230.69814574806912,$<3.162$,DES,19.996 (0.026),-13.778 (0.026),10032.934525687171,230.69814574806912,19.920 (2.723),-13.854 (2.723),10.763497547402896,25.837710538918703,19.968 (0.663),-13.806 (0.663),10.303616664719028,6.295791690424693,19.996 (0.026),-13.778 (0.026),10032.934525687171,230.69814574806912,(22.369),(-11.405),-8.225574942623686,3.762118268808303,20.061 (0.154),-13.713 (0.154),2884.5051918422464,389.3100133589839,False
SN2005ir,22.066 (0.027),-15.647 (0.027),1.150,LegacySurvey,20.916 (0.326),-16.797 (0.326),4.301908765046025,1.2904927823408427,1.161,PanSTARRS,20.905 (0.021),-16.808 (0.021),43.46081363729916,0.7716207817476884,20.852 (1.395),-16.860 (1.395),4.562013180297493,5.525995827714293,20.916 (0.326),-16.797 (0.326),4.301908765046025,1.2904927823408427,20.865 (0.010),-16.847 (0.010),4507.591278073444,40.57909898417457,20.905 (0.021),-16.808 (0.021),43.46081363729916,0.7716207817476884,21.284 (0.062),-16.428 (0.062),1045.0724219212868,55.916450915965264,False
SN2005ke,20.287 (0.077),-11.373 (0.077),4.517,DES,15.770 (0.006),-15.890 (0.006),492105.3056725479,2642.2275859682145,4.517,DES,15.770 (0.006),-15.890 (0.006),492105.3056725479,2642.2275859682145,15.441 (0.129),-16.219 (0.129),666.27994854736,75.29123624918921,15.492 (0.492),-16.168 (0.492),635.5854611796099,288.0148769582615,15.770 (0.006),-15.890 (0.006),492105.3056725479,2642.2275859682145,15.881 (0.015),-15.779 (0.015),4443.427537926512,57.234208827894605,16.467 (0.023),-15.193 (0.023),67065.25950862964,1336.7506901161598,False
SN2005ki,(23.463),(-11.211),$<1.932$,LegacySurvey,21.531 (0.183),-13.144 (0.183),2.440970901117317,0.4111090852379294,$<1.932$,LegacySurvey,21.531 (0.183),-13.144 (0.183),2.440970901117317,0.4111090852379294,21.464 (7.634),-13.210 (7.634),2.595466230668962,17.16258245134813,21.531 (0.183),-13.144 (0.183),2.440970901117317,0.4111090852379294,,,,,27.189 (17.229),-7.486 (17.229),0.1332172039669205,1.9816269506525033,24.739 (42.538),-9.936 (42.538),2.1751237048405745,79.81373428910787,False
SN2005ku,20.499 (0.013),-16.038 (0.013),2.318,LegacySurvey,18.181 (0.106),-18.356 (0.106),53.41076873835445,5.2088574785835355,2.339,PanSTARRS,18.159 (0.014),-18.378 (0.014),544.809271906099,6.46894024112839,18.069 (0.261),-18.468 (0.261),59.22250984160773,12.824516092096534,18.181 (0.106),-18.356 (0.106),53.41076873835445,5.2088574785835355,18.085 (0.005),-18.452 (0.005),58328.54073212205,248.12442276866068,18.159 (0.014),-18.378 (0.014),544.809271906099,6.46894024112839,18.763 (0.019),-17.774 (0.019),8357.351639713765,129.7338123212868,False
SN2005lu,20.181 (0.011),-15.577 (0.011),2.492,LegacySurvey,17.689 (0.269),-18.069 (0.269),83.98991371758325,20.768369009079212,2.344,PanSTARRS,17.837 (0.015),-17.921 (0.015),732.8355859974457,9.375531632379433,17.636 (0.216),-18.122 (0.216),88.20726633318367,16.738620334147814,17.689 (0.269),-18.069 (0.269),83.98991371758325,20.768369009079212,17.654 (0.005),-18.104 (0.005),86772.90039552163,404.8357253437843,17.837 (0.015),-17.921 (0.015),732.8355859974457,9.375531632379433,17.937 (0.013),-17.822 (0.013),21750.19195438199,245.5321120659808,True
SN2005na,21.444 (0.048),-13.884 (0.048),3.970,PanSTARRS,17.474 (0.014),-17.855 (0.014),1024.6565181057963,11.64929585528463,3.970,PanSTARRS,17.474 (0.014),-17.855 (0.014),1024.6565181057963,11.64929585528463,,,,,,,,,,,,,17.474 (0.014),-17.855 (0.014),1024.6565181057963,11.64929585528463,17.672 (0.196),-17.656 (0.196),755.4482398785213,116.23781324557818,False
SN2006E,18.291 (0.025),-12.004 (0.025),3.323,LegacySurvey,14.968 (0.087),-15.327 (0.087),1030.146827935572,82.21032708997066,3.182,PanSTARRS,15.109 (0.014),-15.186 (0.014),9043.380248456082,112.2516963972845,14.912 (0.139),-15.383 (0.139),1084.456217762531,131.80279718963422,14.968 (0.087),-15.327 (0.087),1030.146827935572,82.21032708997066,,,,,15.109 (0.014),-15.186 (0.014),9043.380248456082,112.2516963972845,16.568 (0.165),-13.726 (0.165),4140.955064708529,594.1145910242633,False
SN2006bh,21.515 (0.111),-11.860 (0.111),1.103,SkyMapper,20.412 (0.266),-12.963 (0.266),1743.3031478642888,404.01530392812566,1.103,SkyMapper,20.412 (0.266),-12.963 (0.266),1743.3031478642888,404.01530392812566,18.425 (0.850),-14.950 (0.850),42.65843030800619,31.744001492307905,18.480 (1.036),-14.894 (1.036),40.53565889715049,38.67796417424387,,,,,,,,,20.412 (0.266),-12.963 (0.266),1743.3031478642888,404.01530392812566,False
SN2006br,23.848 (0.347),-11.343 (0.347),6.280,LegacySurvey,17.568 (0.294),-17.624 (0.294),93.9657765211847,25.411010160201258,6.251,PanSTARRS,17.597 (0.016),-17.594 (0.016),914.5532013013196,12.678861594808884,17.516 (0.223),-17.675 (0.223),98.50246013749316,19.292279453435988,17.568 (0.294),-17.624 (0.294),93.9657765211847,25.411010160201258,,,,,17.597 (0.016),-17.594 (0.016),914.5532013013196,12.678861594808884,17.728 (0.078),-17.463 (0.078),1046.8672335145382,71.80389863671219,False
SN2006bt,23.439 (0.211),-12.335 (0.211),-0.208,LegacySurvey,23.648 (0.250),-12.127 (0.250),0.3475009682921956,0.0799045205316195,-0.208,LegacySurvey,23.648 (0.250),-12.127 (0.250),0.3475009682921956,0.0799045205316195,23.543 (32.953),-12.231 (32.953),0.3825710270973087,10.546968071713142,23.648 (0.250),-12.127 (0.250),0.3475009682921956,0.0799045205316195,,,,,24.920 (1.301),-10.854 (1.301),1.0760526970936874,1.1654404550535398,,,,,False
SN2006cm,20.817 (0.037),-13.460 (0.037),4.321,LegacySurvey,16.496 (0.143),-17.781 (0.143),252.0559771486936,33.13016279794024,4.323,PanSTARRS,16.495 (0.014),-17.783 (0.014),2523.7541408299157,29.963524980960873,16.396 (0.130),-17.881 (0.130),276.3522785107892,30.28596767717067,16.496 (0.143),-17.781 (0.143),252.0559771486936,33.13016279794024,16.409 (0.005),-17.868 (0.005),273103.80700452,1161.1457212597022,16.495 (0.014),-17.783 (0.014),2523.7541408299157,29.963524980960873,16.637 (0.010),-17.640 (0.010),80794.57911000767,666.6466993546793,False
SN2006dd,17.977 (0.009),-14.059 (0.009),5.434,LegacySurvey,12.544 (0.240),-19.493 (0.240),9607.134350244523,2120.962942150053,5.434,LegacySurvey,12.544 (0.240),-19.493 (0.240),9607.134350244523,2120.962942150053,12.500 (0.018),-19.536 (0.018),10000.402965355075,158.85674281475806,12.544 (0.240),-19.493 (0.240),9607.134350244523,2120.962942150053,12.601 (0.007),-19.436 (0.007),9114156.887342652,52798.6901294953,,,,,12.970 (0.051),-19.067 (0.051),1029953.5654708396,46716.864723941595,False
SN2006mr,17.359 (0.005),-14.673 (0.005),5.071,LegacySurvey,12.288 (0.155),-19.744 (0.155),12159.77152462699,1738.8275014630851,5.071,LegacySurvey,12.288 (0.155),-19.744 (0.155),12159.77152462699,1738.8275014630851,12.244 (0.016),-19.788 (0.016),12657.842756851083,176.9349447591568,12.288 (0.155),-19.744 (0.155),12159.77152462699,1738.8275014630851,12.327 (0.006),-19.705 (0.006),11725435.653103074,62365.82346236169,,,,,12.618 (0.051),-19.413 (0.051),1423392.4338690825,64184.887849332015,False
SN2006ef,22.384 (0.119),-12.081 (0.119),2.724,DES,19.660 (0.019),-14.805 (0.019),13682.839131321156,224.67730699342937,2.724,DES,19.660 (0.019),-14.805 (0.019),13682.839131321156,224.67730699342937,19.543 (1.451),-14.921 (1.451),15.228599967050656,19.44542870312194,19.593 (0.536),-14.872 (0.536),14.549643856512493,7.1842303539762575,19.660 (0.019),-14.805 (0.019),13682.839131321156,224.67730699342937,19.741 (0.035),-14.724 (0.035),126.92721164499498,3.8973886115701815,19.755 (0.073),-14.709 (0.073),3519.310819376254,226.56760267529936,False
SN2006ej,(23.597),(-11.176),$<4.812$,PanSTARRS,18.785 (0.019),-15.988 (0.019),306.1470003237938,5.092126805359463,$<4.812$,PanSTARRS,18.785 (0.019),-15.988 (0.019),306.1470003237938,5.092126805359463,18.719 (0.645),-16.054 (0.645),32.54698972367197,18.068225217985457,18.792 (1.277),-15.981 (1.277),30.423555610034622,35.79246197830687,,,,,18.785 (0.019),-15.988 (0.019),306.1470003237938,5.092126805359463,18.765 (0.029),-16.008 (0.029),10945.786319764826,268.54012597850976,False
SN2006eq,(24.470),(-12.266),$<1.656$,DES,22.814 (0.084),-13.922 (0.084),748.9294919139517,52.75793184419315,$<1.656$,DES,22.814 (0.084),-13.922 (0.084),748.9294919139517,52.75793184419315,22.757 (10.686),-13.979 (10.686),0.7892370500721828,7.084081808292786,22.857 (0.495),-13.879 (0.495),0.7197987224718978,0.3284515332870876,22.814 (0.084),-13.922 (0.084),748.9294919139517,52.75793184419315,22.610 (0.238),-14.126 (0.238),9.03793786425766,1.7954419096727992,22.014 (0.209),-14.722 (0.209),390.606902957482,68.1032668209668,False
SN2006fw,22.837 (0.049),-15.085 (0.049),2.259,LegacySurvey,20.578 (0.105),-17.345 (0.105),5.873517968993369,0.5681165463004004,1.953,PanSTARRS,20.884 (0.023),-17.038 (0.023),44.29766368305576,0.8774940089085107,20.510 (1.018),-17.413 (1.018),6.254001029408163,5.506541741470222,20.578 (0.105),-17.345 (0.105),5.873517968993369,0.5681165463004004,20.394 (0.007),-17.528 (0.007),6953.977842644942,44.871154056156634,20.884 (0.023),-17.038 (0.023),44.29766368305576,0.8774940089085107,21.476 (0.150),-16.447 (0.150),782.7743501593727,101.0881731942574,False
SN2006gt,23.474 (0.154),-13.036 (0.154),$>-1.139$,LegacySurvey,(24.613),(-11.897),0.0636872522236328,0.0476269049329334,-2.139,PanSTARRS,25.613 (1.681),-10.897 (1.681),0.568683054322416,0.8166242070321852,25.412 (131.072),-11.097 (131.072),0.0684097882775307,7.688421879445519,25.490 (0.812),-11.020 (0.812),0.0636872522236328,0.0476269049329334,25.580 (1.137),-10.930 (1.137),58.63878715176553,57.15064786430921,25.613 (1.681),-10.897 (1.681),0.568683054322416,0.8166242070321852,24.123 (2.125),-12.387 (2.125),33.595492886303184,60.923902921310805,False
SN2006hb,22.410 (0.155),-11.690 (0.155),3.510,DES,18.899 (0.019),-15.200 (0.019),27566.13961163344,449.4920386570884,3.510,DES,18.899 (0.019),-15.200 (0.019),27566.13961163344,449.4920386570884,18.827 (0.902),-15.272 (0.902),29.465402982301637,23.228481611939493,18.884 (0.471),-15.216 (0.471),27.962357796217734,12.117038243546595,18.899 (0.019),-15.200 (0.019),27566.13961163344,449.4920386570884,18.917 (0.023),-15.183 (0.023),271.2511744241827,5.451029738943394,19.153 (0.045),-14.946 (0.045),6407.873614096207,251.65009078674123,False
SN2006hx,22.198 (0.046),-14.344 (0.046),3.602,LegacySurvey,18.596 (0.161),-17.947 (0.161),36.44910180037494,5.400770495675429,3.426,PanSTARRS,18.772 (0.015),-17.771 (0.015),309.9714187205124,3.940997442172218,18.533 (0.340),-18.009 (0.340),38.61005393323352,11.413534190926342,18.596 (0.161),-17.947 (0.161),36.44910180037494,5.400770495675429,18.555 (0.005),-17.987 (0.005),37847.5569125622,173.92863502739343,18.772 (0.015),-17.771 (0.015),309.9714187205124,3.940997442172218,18.846 (0.061),-17.697 (0.061),4306.149256663193,226.2884370094062,False
SN2006is,(24.063),(-11.645),$<0.607$,DES,23.456 (0.223),-12.252 (0.223),414.3868330962156,79.6498146932512,$<1.308$,PanSTARRS,22.755 (0.197),-12.953 (0.197),7.906480207699195,1.3375096749759956,23.344 (27.359),-12.364 (27.359),0.4597027483888229,10.858527873032395,23.414 (0.496),-12.294 (0.496),0.4309128566663615,0.1968062344037977,23.456 (0.223),-12.252 (0.223),414.3868330962156,79.6498146932512,22.755 (0.197),-12.953 (0.197),7.906480207699195,1.3375096749759956,23.164 (0.659),-12.544 (0.659),167.48503701076694,94.92362767767064,False
SN2006lu,24.071 (0.338),-12.828 (0.338),3.009,PanSTARRS,21.062 (0.033),-15.838 (0.033),37.60187163131943,0.8910909544216111,3.009,PanSTARRS,21.062 (0.033),-15.838 (0.033),37.60187163131943,0.8910909544216111,,,,,,,,,,,,,21.062 (0.033),-15.838 (0.033),37.60187163131943,0.8910909544216111,20.841 (0.065),-16.059 (0.065),1394.6439838625877,65.53088243458791,False
SN2006ob,(24.738),(-12.397),$<4.339$,LegacySurvey,20.399 (0.361),-16.736 (0.361),6.925751571122666,2.30109823348173,$<4.363$,PanSTARRS,20.374 (0.048),-16.760 (0.048),70.85816720383568,2.938695351228172,20.330 (1.096),-16.805 (1.096),7.380481270937757,6.993003176551168,20.399 (0.361),-16.736 (0.361),6.925751571122666,2.30109823348173,20.362 (0.028),-16.772 (0.028),7164.720578598049,174.9146775092214,20.374 (0.048),-16.760 (0.048),70.85816720383568,2.938695351228172,20.562 (0.093),-16.572 (0.093),1805.8184979807488,144.36131116288297,False
SN2006os,22.847 (0.198),-12.995 (0.198),3.674,PanSTARRS,19.173 (0.026),-16.669 (0.026),214.18396523128567,3.835222248229944,3.674,PanSTARRS,19.173 (0.026),-16.669 (0.026),214.18396523128567,3.835222248229944,,,,,,,,,,,,,19.173 (0.026),-16.669 (0.026),214.18396523128567,3.835222248229944,18.851 (0.287),-16.991 (0.287),394.1013581062369,77.19468161309898,False
